PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201160,2012-13,00,1610612740,NOH,27.0,51,0,876.0,167,341,0.49,0,4,0.0,86,102,0.843,64,122,186,34,15,45,55,123,420
201160,2013-14,00,1610612740,NOP,28.0,31,27,830.0,131,282,0.465,0,0,0.0,39,50,0.78,51,130,181,29,11,29,28,100,301
201160,2014-15,00,1610612752,NYK,29.0,82,31,1785.0,257,592,0.434,15,42,0.357,127,153,0.83,98,226,324,140,32,44,104,205,656
201160,2015-16,00,1610612753,ORL,30.0,76,2,1181.0,244,503,0.485,4,16,0.25,54,67,0.806,53,166,219,62,33,65,57,163,546
201160,2016-17,00,1610612764,WAS,31.0,74,3,1068.0,174,329,0.529,37,78,0.474,35,51,0.686,64,194,258,37,21,54,58,168,420
201160,2017-18,00,1610612764,WAS,32.0,33,2,285.0,45,115,0.391,4,32,0.125,19,21,0.905,18,35,53,14,3,13,16,44,113
201160,2018-19,00,1610612764,WAS,33.0,12,1,130.0,15,37,0.405,4,10,0.4,10,12,0.833,11,26,37,12,1,5,7,21,44
201160,2018-19,00,1610612749,MIL,33.0,6,0,40.0,4,13,0.308,3,9,0.333,2,2,1.0,3,8,11,1,2,2,5,6,13
201160,2018-19,00,1610612740,NOP,33.0,2,0,20.0,2,9,0.222,2,7,0.286,2,2,1.0,2,2,4,1,0,0,1,3,8
201160,2018-19,00,0,TOT,33.0,20,1,191.0,21,59,0.356,9,26,0.346,14,16,0.875,16,36,52,14,3,7,13,30,65
200760,2006-07,00,1610612755,PHI,23.0,67,35,1169.0,182,392,0.464,25,72,0.347,53,87,0.609,39,89,128,26,38,23,43,118,442
200760,2007-08,00,1610612755,PHI,24.0,70,6,1039.0,158,392,0.403,38,120,0.317,55,81,0.679,50,99,149,32,39,23,34,96,409
200760,2008-09,00,1610612750,MIN,25.0,67,6,1199.0,176,423,0.416,79,226,0.35,50,66,0.758,36,90,126,26,45,29,43,94,481
200760,2009-10,00,1610612755,PHI,26.0,68,0,857.0,113,282,0.401,41,135,0.304,52,63,0.825,26,111,137,37,25,20,21,79,319
200760,2010-11,00,1610612744,GSW,27.0,25,1,331.0,45,107,0.421,17,37,0.459,18,27,0.667,12,35,47,11,11,5,16,33,125
200760,2010-11,00,1610612763,MEM,27.0,2,0,5.0,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,2
200760,2010-11,00,0,TOT,27.0,27,1,335.0,46,110,0.418,17,38,0.447,18,27,0.667,13,35,48,11,12,5,16,33,127
101150,2005-06,00,1610612755,PHI,19.0,30,0,145.0,23,52,0.442,2,9,0.222,8,13,0.615,3,16,19,10,5,0,13,13,56
101150,2006-07,00,1610612755,PHI,20.0,61,0,688.0,93,211,0.441,12,37,0.324,64,92,0.696,17,53,70,110,22,1,46,42,262
101150,2007-08,00,1610612755,PHI,21.0,80,0,1862.0,319,752,0.424,55,153,0.359,227,290,0.783,41,126,167,253,81,13,125,130,920
101150,2008-09,00,1610612755,PHI,22.0,81,0,1919.0,336,844,0.398,63,220,0.286,304,385,0.79,36,129,165,242,85,14,151,128,1039
101150,2009-10,00,1610612755,PHI,23.0,64,38,1912.0,318,677,0.47,70,206,0.34,192,233,0.824,25,162,187,268,80,15,106,110,898
101150,2010-11,00,1610612755,PHI,24.0,75,0,1747.0,323,795,0.406,88,253,0.348,293,356,0.823,32,117,149,252,47,17,102,128,1027
101150,2011-12,00,1610612755,PHI,25.0,64,0,1682.0,318,782,0.407,83,229,0.362,237,292,0.812,30,125,155,221,53,18,71,90,956
101150,2012-13,00,1610612737,ATL,26.0,39,9,1119.0,187,443,0.422,72,196,0.367,105,121,0.868,8,72,80,139,44,10,74,55,551
101150,2013-14,00,1610612737,ATL,27.0,60,7,1445.0,197,493,0.4,79,231,0.342,152,179,0.849,10,114,124,210,45,4,92,65,625
101150,2014-15,00,1610612761,TOR,28.0,80,0,2016.0,375,928,0.404,152,447,0.34,340,395,0.861,24,127,151,164,88,10,101,103,1242
101150,2015-16,00,1610612747,LAL,29.0,67,35,1907.0,283,693,0.408,110,320,0.344,352,424,0.83,31,138,169,167,62,19,107,107,1028
101150,2016-17,00,1610612747,LAL,30.0,58,1,1403.0,326,734,0.444,122,317,0.385,304,344,0.884,14,118,132,183,65,11,120,67,1078
101150,2016-17,00,1610612745,HOU,30.0,23,0,591.0,102,264,0.386,41,129,0.318,98,113,0.867,12,58,70,56,15,9,40,25,343
101150,2016-17,00,0,TOT,30.0,81,1,1993.0,428,998,0.429,163,446,0.365,402,457,0.88,26,176,202,239,80,20,160,92,1421
101150,2017-18,00,1610612746,LAC,31.0,79,19,2589.0,582,1337,0.435,186,518,0.359,432,491,0.88,40,158,198,417,85,19,234,106,1782
101150,2018-19,00,1610612746,LAC,32.0,75,1,1993.0,484,1138,0.425,105,291,0.361,425,485,0.876,40,182,222,402,57,11,181,80,1498
101150,2019-20,00,1610612746,LAC,33.0,65,8,1864.0,391,936,0.418,111,315,0.352,292,339,0.861,31,170,201,365,43,12,182,80,1185
101150,2020-21,00,1610612746,LAC,34.0,42,3,918.0,181,430,0.421,45,119,0.378,103,119,0.866,15,73,88,144,39,4,66,42,510
101150,2020-21,00,1610612737,ATL,34.0,24,1,505.0,84,216,0.389,24,54,0.444,47,54,0.87,6,44,50,81,8,2,42,20,239
101150,2020-21,00,0,TOT,34.0,66,4,1423.0,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749
101150,2021-22,00,1610612737,ATL,35.0,56,0,799.0,125,320,0.391,37,102,0.363,67,78,0.859,16,71,87,105,28,3,43,48,354
201182,2011-12,00,1610612759,SAS,28.0,2,0,37.0,3,11,0.273,0,6,0.0,4,4,1.0,6,5,11,1,2,0,0,2,10
101183,2005-06,00,1610612755,PHI,22.0,57,1,487.0,44,97,0.454,0,0,0.0,43,71,0.606,55,78,133,19,19,12,21,83,131
101183,2006-07,00,1610612755,PHI,23.0,13,6,179.0,23,48,0.479,0,0,0.0,12,22,0.545,19,35,54,4,7,10,9,23,58
101183,2007-08,00,1610612755,PHI,24.0,9,0,27.0,4,14,0.286,0,0,0.0,0,0,0.0,9,2,11,3,1,3,2,5,8
101183,2008-09,00,1610612757,POR,25.0,10,0,37.0,8,13,0.615,1,1,1.0,1,4,0.25,10,8,18,0,0,1,6,4,18
101183,2009-10,00,1610612757,POR,26.0,3,0,6.0,1,3,0.333,0,0,0.0,2,2,1.0,0,1,1,1,0,0,1,0,4
101183,2009-10,00,1610612748,MIA,26.0,3,0,47.0,5,15,0.333,0,0,0.0,0,0,0.0,7,6,13,0,1,1,2,9,10
101183,2009-10,00,0,TOT,26.0,6,0,53.0,6,18,0.333,0,0,0.0,2,2,1.0,7,7,14,1,1,1,3,9,14
101183,2012-13,00,1610612738,BOS,29.0,16,0,198.0,28,48,0.583,0,0,0.0,11,27,0.407,28,42,70,4,8,7,10,38,67
101183,2013-14,00,1610612756,PHX,30.0,14,0,95.0,7,14,0.5,0,0,0.0,6,11,0.545,7,18,25,1,3,1,5,15,20
101183,2014-15,00,1610612756,PHX,31.0,16,0,101.0,6,25,0.24,0,4,0.0,5,10,0.5,12,14,26,3,4,2,2,13,17
101183,2014-15,00,1610612738,BOS,31.0,5,0,25.0,3,10,0.3,0,1,0.0,1,2,0.5,4,8,12,1,1,1,1,3,7
101183,2014-15,00,0,TOT,31.0,21,0,126.0,9,35,0.257,0,5,0.0,6,12,0.5,16,22,38,4,5,3,3,16,24
201169,2007-08,00,1610612756,PHX,24.0,6,0,48.0,8,22,0.364,1,4,0.25,5,6,0.833,4,4,8,0,0,1,0,2,22
201169,2008-09,00,1610612756,PHX,25.0,30,1,282.0,52,121,0.43,8,23,0.348,26,33,0.788,19,12,31,12,5,1,14,14,138
201169,2009-10,00,1610612756,PHX,26.0,11,0,71.0,13,30,0.433,1,7,0.143,16,21,0.762,5,2,7,3,0,0,4,5,43
201169,2009-10,00,1610612750,MIN,26.0,4,0,25.0,4,9,0.444,0,0,0.0,0,0,0.0,1,2,3,1,0,0,1,1,8
201169,2009-10,00,0,TOT,26.0,15,0,95.0,17,39,0.436,1,7,0.143,16,21,0.762,6,4,10,4,0,0,5,6,51
2776,2004-05,00,1610612761,TOR,23.0,27,4,255.0,23,58,0.397,0,0,0.0,16,27,0.593,18,39,57,2,12,4,10,46,62
2776,2005-06,00,1610612761,TOR,24.0,42,25,590.0,53,123,0.431,0,0,0.0,41,57,0.719,54,92,146,8,21,19,30,118,147
2776,2006-07,00,1610612761,TOR,25.0,7,0,34.0,3,9,0.333,0,0,0.0,4,6,0.667,6,5,11,2,1,1,1,2,10
201199,2007-08,00,1610612756,PHX,23.0,33,0,270.0,29,92,0.315,6,25,0.24,9,19,0.474,9,19,28,30,12,6,11,36,73
2684,2005-06,00,1610612759,SAS,25.0,16,0,113.0,16,33,0.485,2,3,0.667,7,10,0.7,4,19,23,3,5,0,8,20,41
2214,2001-02,00,1610612761,TOR,23.0,26,0,118.0,13,25,0.52,0,2,0.0,4,8,0.5,7,17,24,3,0,6,6,10,30
2214,2002-03,00,1610612761,TOR,24.0,67,11,1314.0,151,314,0.481,1,6,0.167,35,67,0.522,162,247,409,67,16,32,76,125,338
2214,2003-04,00,1610612761,TOR,25.0,5,0,38.0,1,3,0.333,0,0,0.0,1,2,0.5,1,10,11,1,1,0,3,6,3
2214,2003-04,00,1610612737,ATL,25.0,11,1,60.0,6,12,0.5,0,0,0.0,0,0,0.0,5,7,12,0,2,0,4,8,12
2214,2003-04,00,0,TOT,25.0,16,1,98.0,7,15,0.467,0,0,0.0,1,2,0.5,6,17,23,1,3,0,7,14,15
2214,2004-05,00,1610612753,ORL,26.0,8,0,55.0,3,7,0.429,0,0,0.0,0,0,0.0,3,11,14,2,1,2,1,4,6
2214,2004-05,00,1610612758,SAC,26.0,8,0,48.0,8,12,0.667,0,0,0.0,2,6,0.333,5,6,11,2,0,0,3,8,18
2214,2004-05,00,1610612755,PHI,26.0,2,0,16.0,4,5,0.8,0,1,0.0,1,2,0.5,0,3,3,1,0,0,1,0,9
2214,2004-05,00,0,TOT,26.0,18,0,119.0,15,24,0.625,0,1,0.0,3,8,0.375,8,20,28,5,1,2,5,12,33
2214,2005-06,00,1610612755,PHI,27.0,46,1,367.0,32,79,0.405,1,5,0.2,2,3,0.667,40,67,107,17,5,7,19,39,67
2556,2003-04,00,1610612738,BOS,22.0,81,2,1383.0,177,442,0.4,27,86,0.314,99,131,0.756,30,103,133,175,88,13,125,171,480
2556,2004-05,00,1610612738,BOS,23.0,81,2,1144.0,115,286,0.402,21,59,0.356,121,163,0.742,29,97,126,155,63,13,79,146,372
2556,2005-06,00,1610612738,BOS,24.0,18,1,269.0,33,80,0.413,6,19,0.316,27,30,0.9,4,15,19,32,7,0,23,38,99
2556,2005-06,00,1610612750,MIN,24.0,40,28,1228.0,186,388,0.479,16,44,0.364,91,117,0.778,19,97,116,188,47,11,96,124,479
2556,2005-06,00,0,TOT,24.0,58,29,1496.0,219,468,0.468,22,63,0.349,118,147,0.803,23,112,135,220,54,11,119,162,578
2556,2006-07,00,1610612756,PHX,25.0,45,1,503.0,84,196,0.429,5,29,0.172,48,60,0.8,10,28,38,60,23,3,40,70,221
2556,2007-08,00,1610612756,PHX,26.0,24,1,310.0,44,109,0.404,25,65,0.385,12,16,0.75,3,17,20,25,8,8,16,38,125
2556,2007-08,00,1610612748,MIA,26.0,12,2,259.0,42,82,0.512,15,37,0.405,15,19,0.789,1,24,25,36,6,5,21,27,114
2556,2007-08,00,0,TOT,26.0,36,3,569.0,86,191,0.45,40,102,0.392,27,35,0.771,4,41,45,61,14,13,37,65,239
2556,2008-09,00,1610612748,MIA,27.0,16,0,166.0,15,39,0.385,2,14,0.143,10,15,0.667,0,15,15,22,10,2,11,21,42
2556,2008-09,00,1610612761,TOR,27.0,6,0,40.0,6,18,0.333,1,5,0.2,1,3,0.333,1,2,3,6,1,0,3,5,14
2556,2008-09,00,0,TOT,27.0,22,0,206.0,21,57,0.368,3,19,0.158,11,18,0.611,1,17,18,28,11,2,14,26,56
2556,2009-10,00,1610612761,TOR,28.0,22,0,244.0,39,73,0.534,7,24,0.292,24,29,0.828,3,20,23,26,12,2,20,30,109
2556,2010-11,00,1610612761,TOR,29.0,3,0,22.0,0,2,0.0,0,0,0.0,6,8,0.75,0,1,1,3,1,0,2,4,6
1629152,2018-19,00,1610612743,DEN,26.0,7,0,22.0,3,10,0.3,0,4,0.0,1,2,0.5,1,3,4,6,2,0,2,4,7
1630552,2021-22,00,1610612737,ATL,20.0,22,0,120.0,22,41,0.537,3,13,0.231,5,7,0.714,2,24,26,3,3,2,9,9,52
1630552,2022-23,00,1610612737,ATL,21.0,70,6,1042.0,158,322,0.491,30,104,0.288,49,78,0.628,51,231,282,83,38,34,41,113,395
1630552,2023-24,00,1610612737,ATL,22.0,56,52,1889.0,359,702,0.511,71,200,0.355,107,147,0.728,74,414,488,203,67,47,101,133,896
1630552,2024-25,00,1610612737,ATL,23.0,36,36,1284.0,271,542,0.5,44,141,0.312,94,126,0.746,62,297,359,181,56,36,106,67,680
203961,2014-15,00,1610612758,SAC,23.0,3,0,2.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2
203961,2015-16,00,1610612758,SAC,24.0,8,0,48.0,3,6,0.5,0,0,0.0,2,4,0.5,3,8,11,1,0,4,3,4,8
203961,2017-18,00,1610612765,DET,26.0,67,3,805.0,66,122,0.541,0,0,0.0,11,29,0.379,81,197,278,78,31,51,41,116,143
203961,2018-19,00,1610612756,PHX,27.0,1,0,5.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0
203961,2018-19,00,1610612761,TOR,27.0,4,0,38.0,3,7,0.429,1,1,1.0,0,0,0.0,4,13,17,4,1,1,5,8,7
203961,2018-19,00,0,TOT,27.0,5,0,43.0,3,7,0.429,1,1,1.0,0,0,0.0,4,16,20,4,1,1,5,9,7
1630219,2020-21,00,1610612737,ATL,23.0,33,0,269.0,44,98,0.449,14,40,0.35,22,25,0.88,10,25,35,30,14,2,9,15,124
1630219,2021-22,00,1610612737,ATL,24.0,28,5,220.0,32,64,0.5,8,25,0.32,8,9,0.889,5,20,25,17,7,0,10,9,80
1630219,2022-23,00,1610612757,POR,25.0,6,6,189.0,34,68,0.5,12,26,0.462,12,13,0.923,2,17,19,50,6,1,10,11,92
1630219,2023-24,00,1610612757,POR,26.0,21,5,356.0,53,138,0.384,14,49,0.286,13,17,0.765,9,28,37,75,14,3,18,20,133
1630219,2023-24,00,1610612747,LAL,26.0,17,0,77.0,10,21,0.476,2,5,0.4,0,0,0.0,1,5,6,10,7,1,2,6,22
1630219,2023-24,00,0,TOT,26.0,38,5,433.0,63,159,0.396,16,54,0.296,13,17,0.765,10,33,43,85,21,4,20,26,155
1630639,2022-23,00,1610612750,MIN,22.0,1,0,2.0,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2
1630639,2022-23,00,1610612742,DAL,22.0,14,0,107.0,21,43,0.488,10,25,0.4,2,8,0.25,6,14,20,2,2,0,3,10,54
1630639,2022-23,00,0,TOT,22.0,15,0,108.0,22,44,0.5,10,25,0.4,2,8,0.25,6,15,21,2,2,0,3,11,56
1630639,2023-24,00,1610612742,DAL,23.0,42,0,311.0,54,121,0.446,13,50,0.26,15,23,0.652,14,36,50,20,10,3,14,22,136
1630639,2024-25,00,1610612761,TOR,24.0,26,2,486.0,80,190,0.421,33,101,0.327,43,63,0.683,20,66,86,31,13,6,15,44,236
1629678,2019-20,00,1610612764,WAS,23.0,33,2,368.0,35,92,0.38,19,61,0.311,10,15,0.667,7,40,47,15,8,4,7,50,99
1629678,2021-22,00,1610612753,ORL,25.0,38,1,469.0,54,129,0.419,26,79,0.329,12,15,0.8,17,72,89,25,4,5,21,58,146
1629678,2022-23,00,1610612753,ORL,26.0,37,0,451.0,55,122,0.451,24,74,0.324,21,23,0.913,23,39,62,31,8,5,16,61,155
1629678,2023-24,00,1610612753,ORL,27.0,23,0,84.0,10,26,0.385,6,16,0.375,0,2,0.0,3,14,17,7,1,0,5,9,26
1629602,2021-22,00,1610612749,MIL,24.0,1,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0
1628395,2017-18,00,1610612744,GSW,23.0,57,13,809.0,116,185,0.627,0,4,0.0,30,44,0.682,60,147,207,102,35,56,51,92,262
1628395,2018-19,00,1610612744,GSW,24.0,68,3,788.0,99,192,0.516,0,2,0.0,25,41,0.61,55,129,184,76,20,51,42,80,223
1628395,2019-20,00,1610612750,MIN,25.0,27,0,235.0,32,60,0.533,2,9,0.222,17,29,0.586,28,50,78,14,2,10,18,17,83
1628395,2019-20,00,1610612763,MEM,25.0,2,0,21.0,3,7,0.429,2,3,0.667,2,2,1.0,2,1,3,2,1,0,3,2,10
1628395,2019-20,00,0,TOT,25.0,29,0,256.0,35,67,0.522,4,12,0.333,19,31,0.613,30,51,81,16,3,10,21,19,93
1628395,2020-21,00,1610612764,WAS,26.0,5,1,67.0,7,20,0.35,0,2,0.0,0,0,0.0,6,13,19,5,3,3,3,5,14
1628395,2020-21,00,1610612744,GSW,26.0,1,0,15.0,0,2,0.0,0,0,0.0,1,2,0.5,1,4,5,2,0,2,1,2,1
1628395,2020-21,00,0,TOT,26.0,6,1,82.0,7,22,0.318,0,2,0.0,1,2,0.5,7,17,24,7,3,5,4,7,15
1628395,2021-22,00,1610612741,CHI,27.0,1,0,2.0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,2,0
1630536,2021-22,00,1610612737,ATL,21.0,13,0,39.0,3,14,0.214,1,6,0.167,0,0,0.0,0,5,5,5,0,0,5,1,7
1629725,2019-20,00,1610612751,BKN,24.0,9,0,99.0,24,53,0.453,5,18,0.278,11,14,0.786,1,9,10,18,7,2,4,7,64
1629725,2020-21,00,1610612739,CLE,25.0,9,0,75.0,9,33,0.273,3,12,0.25,1,5,0.2,2,5,7,4,5,2,6,1,22
1629644,2019-20,00,1610612748,MIA,21.0,5,0,26.0,3,5,0.6,0,1,0.0,1,2,0.5,1,4,5,1,2,1,1,2,7
1629644,2020-21,00,1610612748,MIA,22.0,37,9,447.0,36,96,0.375,12,50,0.24,8,15,0.533,21,47,68,19,10,11,15,59,92
1629644,2021-22,00,1610612748,MIA,23.0,21,0,244.0,30,69,0.435,9,26,0.346,8,11,0.727,11,30,41,14,4,7,5,25,77
1629644,2022-23,00,1610612758,SAC,24.0,35,3,248.0,16,38,0.421,7,21,0.333,7,8,0.875,7,27,34,13,7,7,7,39,46
1630209,2021-22,00,1610612748,MIA,24.0,56,12,706.0,130,247,0.526,1,11,0.091,38,61,0.623,85,209,294,49,17,20,41,84,299
1630209,2022-23,00,1610612748,MIA,25.0,9,0,83.0,16,27,0.593,3,7,0.429,5,6,0.833,8,15,23,2,2,2,4,16,40
1630209,2023-24,00,1610612762,UTA,26.0,48,12,545.0,99,184,0.538,5,24,0.208,19,28,0.679,72,136,208,29,8,18,37,52,222
1629622,2019-20,00,1610612741,CHI,24.0,2,0,6.0,2,3,0.667,0,1,0.0,1,1,1.0,1,0,1,0,0,0,0,1,5
1629622,2020-21,00,1610612748,MIA,25.0,39,0,507.0,85,187,0.455,50,148,0.338,16,24,0.667,5,36,41,24,11,2,8,43,236
1629622,2021-22,00,1610612748,MIA,26.0,68,16,1587.0,249,564,0.441,181,442,0.41,42,53,0.792,24,178,202,92,28,16,57,116,721
1629622,2022-23,00,1610612748,MIA,27.0,80,33,2272.0,324,790,0.41,197,563,0.35,78,89,0.876,49,209,258,171,42,12,70,166,923
1629622,2023-24,00,1610612739,CLE,28.0,70,70,2239.0,304,728,0.418,168,479,0.351,77,97,0.794,66,272,338,283,64,29,112,170,853
1629622,2024-25,00,1610612739,CLE,29.0,50,37,1273.0,165,373,0.442,113,293,0.386,28,34,0.824,53,164,217,158,26,12,54,104,471
1630610,2021-22,00,1610612754,IND,24.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1630610,2023-24,00,1610612763,MEM,26.0,9,0,150.0,17,50,0.34,4,13,0.308,5,11,0.455,8,36,44,26,6,2,9,14,43
1630606,2021-22,00,1610612749,MIL,23.0,13,1,160.0,11,43,0.256,4,18,0.222,5,6,0.833,4,15,19,14,4,2,9,11,31
1630606,2021-22,00,1610612748,MIA,23.0,4,0,40.0,8,17,0.471,4,9,0.444,0,0,0.0,1,4,5,2,2,1,2,1,20
1630606,2021-22,00,0,TOT,23.0,17,1,200.0,19,60,0.317,8,27,0.296,5,6,0.833,5,19,24,16,6,3,11,12,51
1630606,2023-24,00,1610612755,PHI,25.0,1,0,1.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1630612,2021-22,00,1610612739,CLE,23.0,14,0,63.0,6,18,0.333,0,2,0.0,3,4,0.75,3,4,7,12,1,0,3,2,15
1630585,2021-22,00,1610612748,MIA,23.0,12,0,128.0,5,21,0.238,1,4,0.25,2,5,0.4,9,14,23,7,5,3,2,16,13
1630585,2024-25,00,1610612766,CHA,26.0,4,0,79.0,11,27,0.407,3,8,0.375,3,4,0.75,1,5,6,13,3,2,6,10,28
1629216,2019-20,00,1610612748,MIA,24.0,9,0,83.0,8,37,0.216,6,27,0.222,0,0,0.0,0,5,5,6,5,0,1,6,22
1629216,2020-21,00,1610612748,MIA,25.0,50,7,655.0,88,233,0.378,46,149,0.309,20,23,0.87,10,46,56,67,21,2,34,79,242
1629216,2021-22,00,1610612748,MIA,26.0,68,27,1589.0,214,513,0.417,119,323,0.368,44,54,0.815,22,104,126,210,62,12,98,158,591
1629216,2022-23,00,1610612748,MIA,27.0,68,34,1759.0,228,567,0.402,117,350,0.334,68,78,0.872,27,118,145,167,62,5,92,154,641
1629216,2023-24,00,1610612747,LAL,28.0,11,0,218.0,15,49,0.306,3,28,0.107,1,2,0.5,4,5,9,21,9,0,5,19,34
1629216,2024-25,00,1610612747,LAL,29.0,72,11,1527.0,168,420,0.4,109,309,0.353,15,21,0.714,20,72,92,98,51,13,41,152,460
1628443,2017-18,00,1610612738,BOS,25.0,18,1,107.0,6,22,0.273,0,11,0.0,7,9,0.778,4,7,11,12,3,2,9,15,19
1628443,2018-19,00,1610612752,NYK,26.0,19,1,416.0,65,141,0.461,17,36,0.472,42,54,0.778,8,43,51,76,16,4,26,46,189
1628443,2019-20,00,1610612752,NYK,27.0,10,0,117.0,19,44,0.432,5,16,0.313,7,11,0.636,2,7,9,21,5,2,8,7,50
1628995,2018-19,00,1610612752,NYK,19.0,75,57,2158.0,338,914,0.37,125,364,0.343,162,226,0.717,61,274,335,82,43,24,114,175,963
1628995,2019-20,00,1610612752,NYK,20.0,65,4,1166.0,144,401,0.359,65,199,0.327,66,101,0.653,28,156,184,61,23,28,45,106,419
1628995,2020-21,00,1610612752,NYK,21.0,42,0,464.0,56,143,0.392,35,89,0.393,16,20,0.8,10,51,61,19,12,6,17,37,163
1628995,2021-22,00,1610612752,NYK,22.0,13,0,111.0,15,40,0.375,10,28,0.357,7,10,0.7,8,14,22,3,2,1,5,5,47
1628995,2021-22,00,1610612737,ATL,22.0,17,0,112.0,16,45,0.356,5,26,0.192,9,12,0.75,6,16,22,7,2,1,2,14,46
1628995,2021-22,00,0,TOT,22.0,30,0,222.0,31,85,0.365,15,54,0.278,16,22,0.727,14,30,44,10,4,2,7,19,93
1628995,2022-23,00,1610612765,DET,23.0,42,1,593.0,84,179,0.469,43,116,0.371,26,33,0.788,20,88,108,15,14,12,32,74,237
1628995,2022-23,00,1610612757,POR,23.0,21,4,359.0,68,153,0.444,22,70,0.314,20,27,0.741,14,55,69,18,10,0,18,21,178
1628995,2022-23,00,0,TOT,23.0,63,5,952.0,152,332,0.458,65,186,0.349,46,60,0.767,34,143,177,33,24,12,50,95,415
1628995,2023-24,00,1610612765,DET,24.0,31,11,560.0,86,186,0.462,31,94,0.33,20,22,0.909,18,57,75,23,13,7,22,50,223
1628995,2024-25,00,1610612744,GSW,25.0,14,0,84.0,18,36,0.5,4,15,0.267,6,8,0.75,7,10,17,5,2,4,4,6,46
1629011,2018-19,00,1610612752,NYK,21.0,66,19,1360.0,202,291,0.694,0,0,0.0,81,135,0.6,177,246,423,37,52,161,35,217,485
1629011,2019-20,00,1610612752,NYK,22.0,61,7,1412.0,253,341,0.742,0,0,0.0,84,148,0.568,186,242,428,36,52,119,37,194,590
1629011,2020-21,00,1610612752,NYK,23.0,31,29,853.0,115,176,0.653,0,0,0.0,26,53,0.491,113,139,252,17,35,45,26,86,256
1629011,2021-22,00,1610612752,NYK,24.0,72,62,1848.0,261,343,0.761,0,0,0.0,88,181,0.486,295,322,617,38,58,133,60,195,610
1629011,2022-23,00,1610612752,NYK,25.0,59,58,1589.0,188,280,0.671,0,0,0.0,59,122,0.484,267,288,555,53,56,109,41,160,435
1629011,2023-24,00,1610612752,NYK,26.0,31,21,768.0,73,127,0.575,0,0,0.0,27,66,0.409,142,121,263,18,37,35,25,55,173
1629011,2024-25,00,1610612752,NYK,27.0,17,3,290.0,37,56,0.661,0,0,0.0,13,19,0.684,52,49,101,13,16,18,10,26,87
1629628,2019-20,00,1610612752,NYK,20.0,56,55,1704.0,292,727,0.402,63,197,0.32,156,254,0.614,50,229,279,143,55,17,124,122,803
1629628,2020-21,00,1610612752,NYK,21.0,72,72,2511.0,467,1060,0.441,124,309,0.401,206,276,0.746,68,346,414,217,53,20,139,188,1264
1629628,2021-22,00,1610612752,NYK,22.0,70,70,2417.0,487,1194,0.408,138,404,0.342,290,406,0.714,66,342,408,208,43,16,151,142,1402
1629628,2022-23,00,1610612752,NYK,23.0,73,73,2476.0,510,1176,0.434,121,390,0.31,290,392,0.74,60,308,368,201,31,15,164,179,1431
1629628,2023-24,00,1610612752,NYK,24.0,26,26,767.0,164,388,0.423,43,130,0.331,103,124,0.831,19,92,111,63,12,9,47,45,474
1629628,2023-24,00,1610612761,TOR,24.0,32,32,1072.0,272,492,0.553,47,120,0.392,105,167,0.629,34,170,204,130,19,13,79,84,696
1629628,2023-24,00,0,TOT,24.0,58,58,1838.0,436,880,0.495,90,250,0.36,208,291,0.715,53,262,315,193,31,22,126,129,1170
1629628,2024-25,00,1610612761,TOR,25.0,58,58,1869.0,460,982,0.468,107,306,0.35,196,311,0.63,61,305,366,314,46,17,165,137,1223
1629019,2018-19,00,1610612752,NYK,23.0,64,3,1459.0,232,518,0.448,52,132,0.394,179,223,0.803,31,166,197,119,28,14,116,117,695
1629019,2019-20,00,1610612752,NYK,24.0,24,1,291.0,51,106,0.481,19,53,0.358,34,43,0.791,6,23,29,28,3,4,22,29,155
1629649,2019-20,00,1610612752,NYK,21.0,9,0,53.0,6,22,0.273,1,9,0.111,4,5,0.8,2,3,5,4,0,1,2,3,17
1629649,2020-21,00,1610612752,NYK,22.0,4,0,7.0,0,1,0.0,0,0,0.0,2,2,1.0,1,1,2,1,0,0,1,0,2
1629649,2020-21,00,1610612755,PHI,22.0,1,0,8.0,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0
1629649,2020-21,00,1610612753,ORL,22.0,8,0,234.0,35,79,0.443,11,27,0.407,8,12,0.667,10,31,41,16,4,3,11,22,89
1629649,2020-21,00,0,TOT,22.0,13,0,249.0,35,83,0.422,11,28,0.393,10,14,0.714,11,34,45,17,4,3,12,22,91
